install_date,player_id,country,device_brand,is_organic,var_01,var_02,var_03,var_04,var_05,var_06,var_07,var_08,var_09,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,revenue_d30
23/10/22,pl001a497fd7,United States,samsung,0,10,7,3,NA,1,3,NA,16,468.8815789,9,4,NA,54,2,4,3,NA,2,NA,1,9,NA,42,NA,10,2,2,NA,3,5,25887,6,664,49482,21,11,1,5537,13000,16,0,478,21.97
22/10/22,pl002c6ab50c,United Kingdom,samsung,0,12,5,12,1,1,2,NA,28,780.3315217,23,6,NA,50,1,3,5,4,1,NA,1,25,NA,76,3,11,1,2,2,3,5,2667,2,117,13020,11,11,2,2667,12900,60,7.97999954,340,80.74
27/10/22,pl00086cf389,Saint Vincent and the Grenadines,NA,0,8,26,4,1,1,1,2,2,323.3666667,19,5,2,8,1,1,2,6,2,5,15,10,1,89,NA,NA,12,NA,5,1,3,11525,13,61,130790,94,93,1,2977,110540,46,0,1638,0
25/10/22,pl00a1262f60,Brazil,motorola,0,10,1,6,1,NA,NA,NA,21,556.3676471,19,3,NA,22,1,2,2,NA,NA,NA,1,8,NA,28,NA,8,1,1,1,2,3,24874,13,291,49024,24,17,5,11590,23530,146,0,1466,0
28/10/22,pl001d1fc53f,Ivory Coast,TECNO MOBILE LIMITED,0,10,NA,NA,NA,NA,NA,NA,NA,167.2962963,16,5,NA,9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,170,80,2,0,5,0
07/10/22,pl00406f1b8e,Colombia,NA,0,10,NA,NA,1,NA,NA,NA,14,310.48,19,1,NA,9,NA,1,2,NA,NA,NA,1,5,NA,6,NA,1,1,NA,NA,1,2,2886,5,6,240,17,20,6,5777,4600,25,0,297,0.24
11/10/22,pl00806a69fe,Cuba,Xiaomi,1,12,NA,NA,NA,NA,NA,NA,NA,97.66666667,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,868,3,8,80,3,3,1,194,0,0,0,194,0
25/10/22,pl009d05419e,Germany,samsung,0,12,3,6,NA,1,1,NA,16,333.7447917,20,3,NA,107,1,3,3,NA,NA,NA,NA,16,1,48,1,3,2,1,2,3,5,6150,4,52,6345,11,11,3,5985,6345,50,0,286,0
06/10/22,pl0080de489a,United States,NA,0,10,NA,NA,NA,NA,NA,NA,NA,661.5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,3,3,9,1,0,0,3,3,1,9,0,0,0,1090,0
16/10/22,pl00bb558916,Czechia,samsung,0,12,1,1,NA,NA,1,NA,2,269.7364621,3,0,NA,86,NA,1,1,3,NA,NA,NA,12,NA,6,1,1,1,NA,1,1,2,NA,NA,NA,NA,NA,11,2,6255,11860,68,1.98,37,0
13/10/22,pl0004feb6e9,Iran,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,248.3291139,8,5,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,3,NA,NA,NA,NA,5337,10,2,10800,10,5,6,2071,2080,0,0,551,0
30/10/22,pl006b94bbb0,United Kingdom,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,726,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,3667,3,37,7080,11,11,3,3667,7080,37,0,726,0
26/10/22,pl0062b0b728,United States,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,337.2142857,1,3,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,2,2517,3,14,4410,9,8,3,369,4410,12,0,364,0
30/10/22,pl00b33c91c6,Germany,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,332,12,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,3539,2,34,4210,7,7,2,3539,4210,34,0,887,0
29/10/22,pl00bf35f21a,France,samsung,1,10,NA,NA,NA,NA,NA,NA,NA,330.4666667,12,6,NA,5,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,2,3522,2,11,11526,11,10,1,2235,9646,11,0,45,0
25/10/22,pl006aced066,United Kingdom,samsung,0,12,3,5,1,1,2,NA,47,282.8291457,13,0,NA,177,1,3,5,21,NA,NA,1,24,1,95,2,13,27,1,1,3,5,13310,7,74,17530,15,13,5,9228,17050,74,2.99,1,2.99
30/10/22,pl0014c8823c,Germany,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,397.6666667,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,3,1191,2,27,2160,6,6,2,1191,2160,27,0,261,0
13/10/22,pl0090f58d2d,Russia,Xiaomi,1,10,2,8,2,1,2,NA,24,364.1021505,14,4,NA,71,1,1,3,1,NA,NA,1,37,NA,8,NA,10,2,1,1,2,5,2016,3,23,4830,8,8,3,2016,4830,23,0,596,0
24/10/22,pl00eaf96123,India,Xiaomi,0,12,NA,1,1,NA,NA,NA,16,367.6598639,3,5,NA,25,NA,NA,3,10,NA,NA,1,7,NA,NA,NA,1,1,NA,1,3,4,2069,3,54,4650,9,8,2,1881,4650,53,0,1607,0
20/10/22,pl007bfe4294,Philippines,realme,0,10,4,2,2,NA,1,NA,6,650.8823529,8,4,NA,9,NA,NA,2,1,4,2,NA,5,NA,1,NA,3,3,1,NA,2,2,18034,12,220,25490,21,17,4,11008,24490,177,0,1684,0
30/10/22,pl009fb9fcf5,Uruguay,Xiaomi,1,12,NA,NA,NA,NA,NA,NA,NA,348.1304348,17,1,NA,3,NA,NA,1,NA,NA,NA,1,3,NA,NA,NA,1,1,NA,NA,2,3,3238,4,82,9597,11,9,2,2089,5060,19,0,327,0
25/10/22,pl00b6609c22,Algeria,HUAWEI,1,10,NA,NA,NA,NA,NA,NA,5,394.1617647,20,2,NA,2,NA,NA,3,NA,NA,NA,1,10,NA,NA,NA,NA,1,1,NA,3,5,7392,6,23,17645,14,13,5,5187,16865,23,0,1714,0
06/10/22,pl00432b48ef,India,NA,0,10,NA,NA,NA,NA,NA,NA,NA,74.43333333,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0
24/10/22,pl00f8e62404,Indonesia,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,409.9761905,10,2,NA,7,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,10,2,3972,4370,91,0,144,0
23/10/22,pl005b4d50d4,Canada,samsung,0,10,8,3,1,2,3,NA,20,575.8761905,15,5,NA,11,1,3,5,4,NA,NA,1,23,NA,103,NA,5,2,2,2,3,5,12193,7,227,30874,19,14,3,5119,17794,158,0,1,0
24/10/22,pl0082a6284b,India,vivo,1,10,NA,NA,NA,NA,NA,NA,NA,229.7368421,5,5,NA,20,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,2,2,3747,6,46,9690,10,8,1,2177,4320,45,0,196,0
09/10/22,pl00bc86226a,Indonesia,vivo,1,12,NA,NA,NA,NA,NA,NA,7,239.7083333,12,6,NA,44,NA,NA,1,NA,NA,NA,1,9,NA,NA,NA,NA,1,1,NA,4,6,4349,2,0,4410,10,8,1,2612,4410,0,0,10,0
26/10/22,pl0060c70146,India,Xiaomi,0,12,4,2,NA,NA,NA,NA,16,339.552381,4,1,NA,21,NA,NA,5,10,NA,NA,1,20,NA,4,1,3,2,NA,NA,2,4,3521,5,78,7940,10,10,4,3240,7620,78,0,1164,0
30/10/22,pl00450bde3c,Portugal,HUAWEI,1,12,NA,NA,NA,1,NA,NA,NA,459.1,15,0,NA,19,NA,1,1,NA,NA,NA,1,3,NA,NA,NA,3,1,NA,NA,1,2,22205,7,278,38437,20,2,1,336,80,0,0,336,0
25/10/22,pl00950684ed,Spain,vivo,0,12,NA,NA,1,NA,NA,NA,14,262.6081081,18,2,NA,11,NA,1,4,2,NA,NA,1,9,NA,NA,NA,5,1,NA,NA,3,5,5914,4,29,11500,13,12,2,5059,11420,29,0,3,0
11/10/22,pl000af3590f,United States,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,195.625,18,2,NA,9,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,2,3,1667,2,54,4560,8,8,2,1667,4560,54,0,948,12.97
31/10/22,pl00a55a31f4,United States,Google,1,12,NA,NA,NA,NA,NA,NA,NA,377,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,3,1790,2,47,4164,7,7,2,1790,4164,47,0,1,0
19/10/22,pl00cd381aa9,Germany,NA,0,12,2,NA,NA,NA,NA,NA,3,292.9786096,12,2,NA,248,NA,NA,1,3,NA,NA,NA,15,NA,NA,NA,1,9,NA,1,1,2,14823,7,60,18490,17,11,2,5021,4660,0,0,1159,0
14/10/22,pl00baafe24e,India,OnePlus,0,12,57,18,3,2,3,NA,132,305.4741417,10,0,3,791,1,4,2,16,1,12,NA,46,415,204,17,1,35,2,7,2,6,7951,5,114,14908,13,1,1,33,0,0,0,13,0
30/10/22,pl000b4efa71,Philippines,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,178.2592593,15,6,NA,30,NA,NA,2,NA,NA,NA,1,3,NA,NA,NA,NA,1,NA,NA,2,3,1791,2,12,4410,9,9,2,1791,4410,12,0,17,0
14/10/22,pl005e26ad05,India,Xiaomi,0,10,5,15,1,2,4,NA,98,676.0945946,8,0,1,7,2,5,7,29,NA,2,1,38,5,78,NA,8,3,1,2,3,6,8139,5,6,21910,16,13,1,5228,13188,5,0,5228,0
13/10/22,pl00e5e545b1,India,Xiaomi,1,10,1,3,1,1,1,NA,11,268.1483254,17,3,NA,40,1,2,7,4,1,NA,1,22,NA,14,NA,9,1,1,1,3,6,5038,4,90,14680,12,10,2,2602,9400,48,0,306,0
28/10/22,pl0037561806,Indonesia,NA,0,10,2,5,NA,1,1,NA,32,653.4054983,14,6,1,2,NA,2,2,6,NA,NA,NA,7,NA,14,NA,3,24,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,0
15/10/22,pl00bff622c3,South Africa,NA,0,10,NA,NA,NA,NA,NA,NA,NA,282.9767442,18,6,NA,22,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0
19/10/22,pl006622b0d0,Uzbekistan,NA,0,12,3,7,1,NA,1,NA,27,479.5978261,15,2,NA,NA,1,2,3,4,2,NA,1,12,NA,19,3,4,2,1,1,1,2,1413,2,0,4490,28,28,2,1413,1880,0,0,41,0
09/10/22,pl006be6ee24,Italy,NA,0,10,NA,NA,NA,NA,NA,NA,NA,414.0909091,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,11,4,4935,10550,5,0,894,0
24/10/22,pl0037bce925,Thailand,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,609.6666667,9,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,3,5991,2,45,11650,12,12,2,5991,11650,45,0,21,0
01/10/22,pl0066bec658,Venezuela,NA,0,10,NA,NA,NA,NA,NA,NA,NA,300.6470588,3,6,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,3,3290,2,33,5000,10,10,1,2641,5000,33,0,766,0
14/10/22,pl0078472edc,United States,samsung,0,12,2,5,NA,1,1,NA,21,233.6357143,8,6,NA,67,1,NA,2,NA,NA,NA,1,8,NA,7,NA,NA,6,1,1,NA,1,5781,7,170,20087,17,5,1,700,2080,11,0,150,0
02/10/22,pl0098fa6651,Germany,NA,0,12,NA,NA,NA,NA,NA,NA,NA,147.6,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,1487,5,47,4310,9,7,3,786,2160,27,0,95,0
28/10/22,pl009fbdaaf3,Philippines,vivo,0,12,NA,NA,NA,NA,NA,NA,NA,138.4347826,6,5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,2,1991,2,51,4410,8,5,1,1248,2080,16,0,1129,0
28/10/22,pl0011a18077,Philippines,realme,0,12,9,15,1,1,2,NA,87,474.3895349,14,0,2,32,1,2,3,15,1,2,1,24,6,99,NA,6,24,1,5,2,4,11391,13,156,30045,19,17,6,7847,20905,82,0,53,0
24/10/22,pl006b604fea,Philippines,samsung,0,12,NA,NA,NA,NA,NA,NA,13,253.5135135,7,1,NA,27,NA,NA,2,2,NA,NA,1,12,NA,NA,NA,7,1,1,NA,3,4,7756,6,166,19551,16,13,3,5609,13129,117,0,10,0
12/10/22,pl00c63a1928,South Korea,NA,0,12,NA,NA,NA,NA,NA,NA,NA,175.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,0
23/10/22,pl0068741501,Lebanon,NA,0,10,NA,NA,NA,NA,NA,NA,NA,57.25,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0
31/10/22,pl001e0ca67d,Indonesia,OPPO,0,10,1,5,NA,NA,NA,NA,3,325.247191,15,2,NA,37,NA,NA,3,4,NA,NA,1,4,NA,NA,NA,3,1,1,1,2,3,2639,4,39,9510,11,2,1,312,80,3,0,312,0
28/10/22,pl00c1ded748,Germany,HUAWEI,0,10,NA,NA,NA,NA,NA,NA,NA,76,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,90,0,0,0,15,0
21/10/22,pl000f6d8385,Thailand,samsung,0,10,NA,NA,NA,NA,NA,NA,1,352.6666667,8,3,NA,2,NA,NA,3,1,NA,NA,1,3,NA,NA,NA,3,1,NA,NA,3,3,3031,5,26,6100,10,3,1,325,80,2,0,325,0
22/10/22,pl00f82491c9,Sri Lanka,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,155.4,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,446,2,0,80,2,2,2,446,80,0,0,432,0
31/10/22,pl00863894c2,United Kingdom,samsung,0,10,16,14,1,NA,1,NA,23,279.7204301,21,5,NA,94,1,1,4,7,NA,NA,1,13,NA,NA,5,4,13,1,2,2,4,2008,3,26,9330,22,22,3,2008,9330,26,0,25,2.98
30/10/22,pl0047535173,Colombia,NA,0,10,NA,NA,1,1,NA,NA,17,571.0769231,15,0,NA,21,1,1,4,NA,NA,NA,1,12,NA,11,NA,NA,1,NA,NA,2,4,10272,4,193,20387,16,12,2,5039,15262,93,0,508,0
30/10/22,pl00c458d023,United States,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,343.2,4,3,NA,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,3,9565,2,31,4410,9,NA,NA,NA,NA,NA,NA,5519,0
17/10/22,pl005ddad77c,India,HUAWEI,0,12,7,6,1,2,2,NA,32,589.745614,8,3,NA,23,1,2,6,14,NA,NA,1,27,NA,57,NA,4,1,1,2,3,6,6578,7,129,13722,13,11,5,5040,12402,107,0,674,0
23/10/22,pl005ef7f8c0,Canada,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,234.5333333,21,6,NA,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,2,2,3461,4,105,6110,12,12,4,3461,6110,105,0,907,0
23/10/22,pl006c38e04d,United States,samsung,0,10,NA,NA,NA,1,NA,NA,6,204.0803571,21,0,NA,15,NA,1,2,1,NA,NA,1,12,NA,NA,NA,NA,1,NA,NA,3,5,10182,15,57,22910,17,12,3,5711,14170,42,0,1527,0
29/10/22,pl0069aa02f9,Indonesia,vivo,1,12,NA,NA,NA,NA,NA,NA,NA,133.6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,493,2,3,80,2,2,2,493,80,3,0,14,0
21/10/22,pl0072ced714,Brazil,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,241.1,0,3,NA,8,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,0
26/10/22,pl000ffecc3e,United States,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,103.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,0
28/10/22,pl00d63b2c0f,Philippines,NA,0,10,1,2,NA,1,1,NA,14,376.3693694,23,0,NA,40,NA,1,NA,NA,NA,NA,1,3,NA,7,3,6,1,NA,NA,2,3,9204,3,151,19350,16,15,2,5910,18430,80,0,11,0
11/10/22,pl0065959408,United Kingdom,NA,0,12,NA,NA,NA,NA,NA,NA,NA,433.2857143,9,2,NA,10,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,3,5745,2,68,4391,10,10,2,5745,4391,68,0,12,0
22/10/22,pl00b0ab9239,Germany,HUAWEI,1,10,NA,NA,NA,NA,NA,NA,NA,675,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,7,1,1474,4360,12,0,126,0
09/10/22,pl00aa110e62,India,OnePlus,1,10,NA,NA,1,1,NA,NA,16,333.7878788,17,0,NA,10,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,2,3,7138,6,153,17124,15,15,6,6465,16844,152,0,1,0
28/10/22,pl007759b81c,United States,samsung,1,10,NA,NA,NA,NA,NA,NA,NA,144,13,5,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,951,3,25,4140,8,5,2,426,2000,14,0,13,0
29/10/22,pl00b2bf681f,Brazil,NA,0,10,NA,NA,NA,NA,NA,NA,NA,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,4,3,2928,2080,19,0,46,0
01/10/22,pl0019190489,United States,NA,0,10,NA,NA,NA,NA,NA,NA,NA,664.5,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,3,1336,3,26,2080,6,6,3,1336,2080,26,0,6,0
22/10/22,pl0027b8456d,Philippines,Xiaomi,0,10,NA,6,NA,NA,NA,NA,21,554.5272727,21,0,NA,20,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,7,1,NA,1,2,3,8533,3,153,14050,15,11,1,5729,12220,73,0,1676,0
23/10/22,pl009d8f4af1,India,samsung,0,12,33,15,NA,2,3,NA,56,309.277512,18,2,NA,152,2,2,5,21,NA,NA,1,23,1,105,NA,12,28,1,5,3,5,11998,8,222,28805,19,12,2,3603,6230,88,0,17,0
12/10/22,pl00fc9e22ed,United Kingdom,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,94.16666667,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,528,2,0,80,3,1,1,7,0,0,0,7,0
25/10/22,pl00125cf4a8,Philippines,samsung,0,12,NA,NA,NA,NA,NA,NA,1,209.9285714,1,3,NA,22,NA,NA,2,NA,NA,NA,1,1,NA,NA,NA,4,1,NA,NA,2,3,NA,NA,NA,NA,NA,9,1,2253,4410,23,0,288,0
06/10/22,pl00e4dc8921,Russia,samsung,1,12,19,22,1,1,1,NA,68,220.6109589,14,5,6,500,NA,2,8,33,NA,NA,2,44,NA,26,NA,14,2,1,31,4,7,4083,4,8,4369,10,10,4,4083,4369,8,0,34,0
17/10/22,pl00b85f28b9,India,OPPO,1,10,5,13,2,NA,NA,NA,40,662.1164021,11,5,NA,66,2,1,6,14,NA,NA,1,28,NA,23,NA,6,4,1,1,3,6,12498,7,119,15776,15,10,2,5137,6312,13,0,791,0
29/10/22,pl00d678803a,India,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,185.4117647,13,6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,4,1366,2,6,2080,5,5,2,1366,2080,6,0,1174,0
22/10/22,pl008de527db,Nigeria,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,383.6111111,19,6,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,2,4699,2,85,9572,10,10,2,4699,9572,85,0,36,0
06/10/22,pl0040cae1b3,India,OnePlus,0,10,NA,1,2,2,NA,NA,18,341.6046512,3,4,NA,27,1,1,2,NA,NA,NA,1,12,NA,32,NA,6,1,1,NA,3,4,7324,3,56,16585,14,14,3,7324,16585,56,0,1826,0
30/10/22,pl00d05120d8,Thailand,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,258,5,0,NA,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,2,3862,7,55,11430,12,11,6,3286,11430,41,0,588,0
26/10/22,pl00efde2bd9,Pakistan,samsung,0,12,7,5,1,1,1,NA,21,248.7070064,20,3,NA,74,NA,1,5,5,NA,NA,1,19,NA,40,6,5,11,1,2,3,5,4111,4,53,9770,11,10,2,3329,6670,53,0,306,0
05/10/22,pl00412d5c3b,Malaysia,HUAWEI,0,12,NA,NA,NA,NA,NA,NA,NA,310.3076923,5,3,NA,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,3,1,1,NA,2,2,3288,2,83,7330,10,10,2,3288,7330,83,0,398,0
13/10/22,pl008a102e9c,Brazil,NA,0,12,NA,NA,NA,NA,NA,NA,NA,702,21,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,0
28/10/22,pl00bbb4cf58,France,HUAWEI,1,12,NA,NA,NA,NA,NA,NA,NA,208.5277778,15,6,NA,6,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,2,4,611,2,1,200,12,12,2,611,200,1,0,389,0
30/10/22,pl003a760fd7,Philippines,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,196.4705882,3,0,NA,1,NA,NA,3,NA,NA,NA,1,2,NA,NA,NA,5,1,NA,NA,2,3,4706,3,514,19100,16,11,2,3233,12220,320,22.9499989,196,23.94
31/10/22,pl00a1b4e9c0,India,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,1049,14,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,5678,2,139,13281,13,13,2,5678,13281,139,0,407,0
29/10/22,pl004922bdc7,Uzbekistan,NA,0,10,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0
25/10/22,pl00da0a3ca3,Philippines,realme,0,12,NA,NA,NA,NA,NA,NA,1,296.1111111,14,3,NA,33,NA,NA,2,NA,NA,NA,1,5,NA,NA,NA,2,2,NA,NA,1,2,13485,6,142,13010,18,14,6,7045,2190,57,0,93,0
26/10/22,pl0000602c92,India,Xiaomi,1,10,1,NA,1,2,2,NA,6,217.2150538,15,1,NA,168,1,2,3,3,4,NA,NA,20,NA,91,NA,6,1,1,1,2,4,20010,26,293,41650,21,16,10,9028,21470,88,0,79,0
29/10/22,pl0054d908f9,India,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,248.1111111,14,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,NA,9,1,266,0,0,0,159,0
12/10/22,pl0019ab008d,Indonesia,samsung,1,12,3,2,1,1,2,NA,23,302.3652695,21,4,NA,96,1,NA,2,NA,NA,NA,1,12,NA,6,NA,4,1,2,2,1,3,9987,12,62,25026,19,13,3,2752,5340,20,0.99,1050,0.99
23/10/22,pl0012b4fe74,India,vivo,0,12,NA,NA,NA,NA,NA,NA,NA,393.3333333,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,751,2,2,80,3,3,2,751,80,2,0,152,0
17/10/22,pl0033db739e,India,NA,0,10,NA,NA,NA,NA,NA,NA,NA,54.3,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,153,2,0,0,1,1,2,153,0,0,0,6,0
19/10/22,pl00335fa807,India,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,306.2857143,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,2250,2,7,4490,9,9,2,2250,4490,7,0,219,0
03/10/22,pl00be943aa4,Russia,ZTE,1,12,NA,NA,NA,NA,NA,NA,NA,792,14,5,NA,NA,NA,NA,1,NA,NA,NA,1,3,NA,NA,NA,2,1,1,NA,3,6,1881,2,8,4640,10,10,2,1881,4640,8,0,1516,0
23/10/22,pl00d9fba34e,Philippines,Xiaomi,0,12,1,1,NA,NA,NA,NA,1,257.9765625,15,4,NA,74,NA,NA,2,1,NA,NA,1,7,NA,1,NA,6,1,NA,NA,1,2,3149,2,26,5864,11,11,1,3149,5864,26,0,1,0
22/10/22,pl0015e8a2d7,United States,samsung,0,10,1,3,NA,NA,2,NA,21,267.4468085,1,3,NA,55,NA,1,2,NA,NA,1,1,11,2,3,2,3,1,1,2,2,3,1060,1,2,6430,30,30,1,1060,6430,2,0,999,0
09/10/22,pl004c0fdfcc,France,Xiaomi,0,10,NA,NA,NA,NA,NA,NA,NA,644,NA,NA,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460,0
05/10/22,pl00cac5c467,Cameroon,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,359.1428571,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1196,3,3,2080,4,NA,NA,NA,NA,NA,NA,933,0
06/10/22,pl0043410bf9,Ukraine,HUAWEI,0,12,1,5,1,3,2,NA,45,184.5463183,6,0,NA,180,2,3,8,14,1,NA,1,44,NA,NA,NA,15,1,1,2,4,7,8767,8,110,30340,18,15,1,6083,14760,29,0,458,0
26/10/22,pl006066c4f7,Vietnam,vivo,0,10,NA,NA,NA,NA,NA,NA,1,316.4175824,11,0,NA,18,NA,NA,3,NA,NA,NA,NA,9,NA,NA,NA,3,1,1,1,2,4,8426,7,125,19455,16,10,1,3508,10415,30,0.99,284,1.98
